crew_id,name,job,tmdbId
87877,Roar Uthaug,Producer,140818
77367,George Bessudo,Director,14866
123970,Gábor Herendi,Director,17780
98365,Veronica Hart,Producer,19222
18090,Axel Sand,Director,17143
28243,Hermann Joha,Producer,17143
115938,Morio Amagi,Producer,36683
115939,Ryûji Ichiyama,Producer,36683
115940,Nobuyuki Iinuma,Producer,36683
115941,Kiyoshi Inoue,Producer,36683
115942,Futoshi Ohira,Producer,36683
78336,Nick Vallelonga,Director,15542
1135817,Joanna Natasegara,Producer,263614
1308004,Orlando von Einsiedel,Director,263614
1308004,Orlando von Einsiedel,Producer,263614
230094,Eben McGarr,Director,23515
230094,Eben McGarr,Producer,23515
230097,John McGarr,Producer,23515
1440867,P. James Keitel,Producer,23515
14054,Philip D'Antoni,Director,32080
16812,Cyrill Boss,Director,136459
135675,Phillip Stennert,Director,136459
113,Christopher Lee,Producer,29596
1288707,Zachary Wigon,Director,253256
1292106,Alex Scharfman,Producer,253256
1154561,Kevin Kolsch,Director,254194
1290272,Dennis Widmyer,Director,254194
96676,Tomm Moore,Producer,110416
1582063,Kôichi Noguchi,Producer,304023
1117467,Marek Polgar,Director,142507
32513,Hélène Fillières,Director,155890
1124549,Antti Haikala,Director,137769
1490113,Amar'e Stoudemire,Producer,241771
56953,Gene Quintano,Producer,90816
1140570,Jérôme Enrico,Director,159121
1395340,Will Ward,Producer,205775
64205,Alexandre Arcady,Director,45368
1119479,Romain Richard,Producer,45368
1341,Donnie Yen,Producer,105001
1366260,Christopher Sun Lap Key,Producer,105001
568060,Karin Fahlén,Director,228445
590770,Justin Donnelly,Director,80957
110557,Raymond Jafelice,Director,33838
163001,Diane Frolov,Producer,24047
163000,Andrew Schneider,Producer,24047
1265981,Nagraj Manjule,Director,230846
1265982,Vivek Kajaria,Producer,230846
1265983,Nilesh Navalakha,Producer,230846
1013938,Gulshan Rai,Producer,22460
66250,James Larkin,Director,221240
1240406,Dan Kaplow,Producer,303623
971550,Irina Poplavskaya,Director,148430
1014558,Clare Beavan,Director,80787
1108351,Jennifer Beamish,Producer,80787
1014558,Clare Beavan,Producer,80787
955438,Katie Stern,Producer,251736
592493,David Lowery,Producer,251736
6844,Dom DeLuise,Director,99977
1024227,Jacob Hatley,Director,100292
589740,Sang-woo Kim,Director,52444
92013,Edward Burtynsky,Director,215032
1078,Mathilde Bonnefoy,Producer,293310
1436487,Dirk Wilutzky,Producer,293310
220691,Laura Poitras,Producer,293310
1133064,Pascal Lahmani,Director,117678
47826,Alexandre Astier,Director,129966
47826,Alexandre Astier,Producer,129966
1178439,Martin Le Gall,Director,198130
237066,Didier Le Pêcheur,Director,46473
1397397,Louis Clichy,Director,170522
1519035,Philippe Bony,Producer,170522
584806,Lisa Aschan,Director,78646
584833,Helene Lindholm,Producer,78646
1306608,Adam Robitel,Director,297608
1095269,Annette Vait,Producer,73452
1115973,Eric Hurt,Director,158967
1326474,Erica Arvold,Producer,158967
1326475,Bryan Bieber,Producer,158967
1326476,Pat Cassidy,Producer,158967
1326477,Deanna Connor Gould,Producer,158967
1326478,Jason Mitchell,Producer,158967
1326479,Blake Perkinson,Producer,158967
1285792,Michael Rossato-Bennett,Director,250643
991853,David Rodriguez,Director,294600
60663,Ricky Blitt,Director,294538
132360,Wanuri Kahiu,Director,45167
49828,Christof Wahl,Director,9510
1643994,Marian Redmann,Producer,9510
56919,Jürgen Hebstreit,Producer,9510
1644003,Wolfgang Oppenrieder,Producer,9510
239892,Maria Sole Tognazzi,Director,184992
1198180,Guilherme Fiúza Zenha,Director,254435
1139243,Kim Kwang-sik,Director,43212
1139244,Je-kyoon Yoon,Producer,43212
53782,Jean-Pierre Gorin,Producer,83451
92287,Alex Craig Mann,Director,139715
205366,Brooke Anderson,Producer,139715
24683,Jacques Weber,Director,237796
210188,Gérard Jourd'hui,Producer,237796
22425,Michael D. Castle,Producer,40102
254222,Robert Hammer,Director,40102
254222,Robert Hammer,Producer,40102
169334,Elise Robertson,Director,84742
1163129,Harold Guskin,Director,180607
99362,Craig Shapiro,Director,27996
1614066,François Sylvestre,Producer,35801
113582,Jonie Taps,Producer,34652
135931,Brendan Cowles,Director,46302
135932,Shane Kuhn,Director,46302
62209,Michael Philip,Director,21791
141506,Chris Li,Producer,66018
549035,Aleksandr Mitta,Director,72892
81799,André De Toth,Producer,94201
86047,James Portolese,Producer,102629
1031254,Katerina Slantcheva,Producer,102629
1121983,Amit Gicelter,Producer,102629
1121984,Wayne Marc Godfrey,Producer,102629
1121985,Arnaud Lannic,Producer,102629
1113453,Terracino,Director,140814
1113453,Terracino,Producer,140814
52363,Nick Quested,Producer,19554
84829,Will Geiger,Director,19554
990955,Bruce Wayne Gillies,Producer,133831
57838,Rainer Mockert,Producer,133831
1098053,Eve Brandstein,Producer,133831
134449,Zachary Weintraub,Producer,133831
1056732,Joe O'Brien,Director,63273
1005953,Rob Tritton,Producer,63273
1776619,Boris Kaplan,Producer,116385
1530232,Elliot Jenkins,Producer,81182
47926,Marion Rosenberg,Producer,6110
530073,Jose Montesinos,Director,76815
12227,Willard Carroll,Producer,71316
1390806,Gareth Roy,Producer,238185
1063051,Leticia Jorge,Director,167935
1149641,Ana Guevara,Director,167935
1064941,Bayard Veiller,Producer,81110
939147, Yeon Sang-Ho,Director,211247
78336,Nick Vallelonga,Producer,146946
589871,Lenore Andriel,Producer,146946
1153925,Pawan Kumar,Director,219343
1466582,Suresh Kanchusthambham,Producer,219343
1466583,Madhusudan Venkata,Producer,219343
1466584,Manoj Jaganmurthy,Producer,219343
1466585,Sowmya Jaganmurthy,Producer,219343
1466586,Ravi Kashyap,Producer,219343
1466587,Anurag Ramachandra,Producer,219343
1466588,Mahesh Lokhande,Producer,219343
1466589,Biswajith K Setty,Producer,219343
120943,Jacob Young,Director,38636
583851,Éléonore Pourriat,Director,254582
1082911,Paul Sharits,Director,163068
79872,Andrew Kötting,Director,75364
1075934,Émilie Blézat,Producer,75364
1314929,Tony Shaff,Director,267355
24173,Mike Binder,Producer,253331
509950,Todd Lewis,Producer,253331
1403454,Angus Lamont,Producer,252178
220368,Deborah Perkin,Director,259610
934,Russell Crowe,Director,256917
1113488,Troy Lum,Producer,256917
1295994,Keith Rodger,Producer,256917
239637,Jérôme Bonnell,Director,173912
119498,Joann Sfar,Producer,75491
1142992,Antoine Delesvaux,Director,75491
1142992,Antoine Delesvaux,Producer,75491
1186089,Clement Oubrerie,Producer,75491
1322136,Ron Mann,Director,278086
132591,Damian Ganczewski,Producer,300441
1187344,Boris Kunz,Director,204965
83470,James Alexander,Producer,135714
1029833,Courtney Russell,Producer,135714
1103659,Asia Stryker,Producer,135714
1599534,Thomas Russell,Director,135714
91161,Joe Hartwick Jr.,Producer,294254
930009,Christina Voros,Director,159100
961616,Stevie Long,Director,302496
1371187,Des Doyle,Director,147778
1066135,Dom Rotheroe,Director,89280
1066143,Carl Schönfeld,Producer,89280
996681,Tyron Montgomery,Director,93114
590928,Paul McEvoy,Director,284995
153293,Stanley Niss,Producer,150338
141744,Jody Shapiro,Director,212843
1390429,Paul Katis,Director,306650
1390431,Andrew de Lotbiniere,Producer,306650
1390429,Paul Katis,Producer,306650
235136,Erez Tadmor,Director,35856
235138,Sharon Maymon,Director,35856
1001384,Onur Tukel,Director,265449
1056062,Melodie Sisk,Producer,265449
1311046,Clifford McCurdy,Producer,265449
999273,Max Heller,Producer,265449
1311047,Matt Grady,Producer,265449
941781,Harold Huth,Producer,181876
145870,Frank Ross,Director,123432
757632,Raymond Stross,Producer,252721
1028011,René Cardona,Director,191186
1037492,Gregorio Walerstein,Producer,191186
1067301,Michael Cort,Director,118337
1046154,Adi Shankar,Producer,244458
1046155,Spencer Silna,Producer,244458
125978,Natalia Smirnoff,Director,41272
556153,Michelle Caputo,Producer,84154
1181315,Paul Leyden,Director,276922
583175,Jeong Yong-ki,Director,257296
1297483,Ben Cookson,Director,257442
1006885,Lionel Hicks,Producer,257442
132308,Jeff Chan,Director,289416
1163048,Manuel von Stürler,Director,99879
85561,Michael Goguen,Director,20077
51766,Allen S. Epstein,Producer,86236
973293,Kazutaka Akimoto,Producer,163870
1120202,Tamotsu Shiina,Producer,163870
1144118,Nadav Schirman,Director,250798
1342445,Keegan Kuhn,Director,282297
1676969,Kip Andersen,Director,282297
1169736,Rob Bruce,Director,123581
1169955,Scott Gaffney,Director,123581
1169956,Murray Wais,Director,123581
1169957,Steve Winter,Director,123581
68616,David Zieff,Director,123581
190300,Ryan Moore,Director,253295
938919,Stuart Simpson,Director,262088
183748,Alexis Kanner,Director,198171
531737,Yoon Seong-hyeon,Director,74092
1391793,Erik Wernquist,Director,306963
1382441,Scott Clayton,Producer,297596
1382442,Gary A. Hirsch,Producer,297596
1277050,David Grovic,Producer,297596
1076066,Lowell Dean,Director,262840
1076066,Lowell Dean,Producer,262840
1306764,Bernie Hernando,Producer,262840
1306765,Danielle Masters,Producer,262840
1306766,Hugh Patterson,Producer,262840
1358518,Deborah Marks,Producer,262840
1267228,Elliot Goldner,Director,207774
1290491,Jennifer Handorf,Producer,207774
1205467,MJ Dixon,Director,193040
147698,Eric Vogel,Producer,52009
1209675,Jules Bishop,Director,169310
62123,David Moscow,Producer,123107
1030589,Lawrence Mattis,Producer,123107
1461550,Jon S. Denny,Producer,123107
1461552,Mark L. Pederson,Producer,123107
1461553,Aldey Sanchez,Producer,123107
240177,Raymond Wong Pak-Ming,Producer,181009
222212,Lola Doillon,Director,57387
1636103,Saga Blanchard,Producer,57387
21917,William Tennant,Producer,2139
971123,Ignatiy Vishnevetsky,Director,171357
1153757,Kevin B. Lee,Producer,171357
46599,Nick Redman,Director,308792
86519,Kareem Mortimer,Director,46760
86519,Kareem Mortimer,Producer,46760
143725,Mikhail Kozakov,Director,37176
1034171,Emma Lustres,Producer,100270
84884,Matthew E. Chausse,Producer,270005
1319876,Emilio Mauro,Producer,270005
1447936,Jenna DePaul,Producer,270005
34885,Pippa Harris,Producer,136278
1231203,Nicola Shindler,Producer,136278
123707,John Geddes,Director,86305
1486390,Justin Timpane,Director,74035
1451829,Viktor Izvekov,Producer,110402
99269,Leonid Yarmolnik,Producer,110402
120970,Deborah Stratman,Director,255940
190341,Joe Ahearne,Director,188832
1327125,J.M.R. Luna,Director,305276
224443,Léo Lania,Director,190000
1357554,Albrecht Viktor Blum,Director,190000
17604,Jeremy Renner,Producer,245916
130050,Colin Theys,Director,183412
1003014,Andrew Gernhard,Producer,183412
1187855,Zach O'Brien,Producer,183412
1129825,Vasili Pronin,Director,150108
121861,Khwaja Ahmad Abbas,Director,150108
1578879,William Vance,Director,48443
1065259,Martín Garrido,Director,39928
583399,Ephraim Kishon,Director,116762
220274,Patrick Meaney,Director,55322
220274,Patrick Meaney,Producer,55322
220276,Jordan Rennert,Producer,55322
220277,Amber Yoder,Producer,55322
240798,Christina Clausen,Director,65275
1287878,Mami Sunada,Director,252511
123909,Antonio Bido,Director,99261
56742,Bruno Corbucci,Director,124207
1202529,Pino Buricchi,Producer,89652
1354624,Paolo Infascelli,Producer,89652
230668,Luciano Ercoli,Director,96477
1013895,Corrado Farina,Director,55689
1414564,Simone Allouche,Producer,55689
100419,Mario Gariazzo,Director,104866
32495,Sergio Grieco,Director,3541
32660,Armando Bertuccioli,Producer,3541
32661,Silvano Zignani,Producer,3541
32670,Enzo Milioni,Director,3541
264596,Roberto Infascelli,Director,74417
1063830,Chris Brandt,Director,241953
37583,Nino Manfredi,Director,58702
103112,Stelvio Massi,Director,128555
237402,Emilio Miraglia,Director,42499
1458959,Antonio Sarno,Producer,42499
120189,Enrico Oldoini,Director,56971
45030,Domenico Paolella,Director,106970
106345,Neri Parenti,Director,42441
120271,Leonardo Pieraccioni,Director,38366
1074446,Pier Francesco Pingitore,Director,121510
571152,Maurizio Pradeaux,Director,105398
5678,Brunello Rondi,Director,28844
31898,Luciano Salce,Director,118802
222778,Vittorio Salerno,Director,145677
39474,Pasquale Squitieri,Director,260893
1354910,Roberto Giussani,Producer,260893
32312,Ugo Tognazzi,Director,268662
69038,Carlo Vanzina,Director,48935
50778,Giuseppe Vari,Director,78566
31890,Luigi Zampa,Director,101231
1288729,Tony Mahony,Director,253272
1177381,Linda Yellen,Director,215016
1377410,Michael J. Luisi,Producer,289728
76010,Arie Posin,Director,214086
100948,Sergio Bergonzelli,Director,74071
100948,Sergio Bergonzelli,Producer,74071
38062,John Temple-Smith,Producer,40456
1143709,Matthew Barr,Producer,227306
17350,Kevin Macdonald,Producer,246080
5397,Ennio Flaiano,Producer,102949
99478,Mario Di Nardo,Producer,98273
230668,Luciano Ercoli,Producer,63260
230669,Alberto Pugliese,Producer,63260
60076,Thad Luckinbill,Producer,250538
94280,Sunil Lulla,Producer,308165
1099836,Tommy Avallone,Director,298445
1487896,Joe Medeiros,Director,240982
100664,Charles F. Haas,Director,241574
1866815,John E. Horton,Producer,241574
586136,Greg Carter,Director,304336
92712,Paul Fenech,Director,15603
92712,Paul Fenech,Producer,15603
92717,Tanith Carrol,Producer,15603
92718,Jeff Purser,Producer,15603
88564,Andreas Johnsen,Director,22285
88566,Ralf Christensen,Director,22285
88567,Henrik Moltke,Director,22285
88568,Rosforth,Producer,22285
90712,Girl Talk,Producer,22285
1267491,Jasmine Dellal,Director,32624
1267491,Jasmine Dellal,Producer,32624
220702,Owen Harris,Director,76750
1258107,Polly Leys,Producer,76750
1258108,Kate Norrish,Producer,76750
1327402,Michael Hurst,Director,29293
544034,Antoine Blossier,Director,67314
128594,Simon Nuchtern,Director,42710
98194,Thomas Kercmar,Director,128264
1148695,Jochen Taubert,Director,128264
440885,Jérôme Laperrousaz,Director,74681
1331991,Justin Reardon,Director,277547
103349,Simon Ellis,Director,30545
98149,Toni Naples,Director,9940
1168466,Masayuki Asao,Director,118751
158832,Jonathan Weiss,Director,65456
1102237,Kim Hendrickson,Producer,47491
236380,Michael Findlay,Producer,121620
1114201,Roberta Findlay,Producer,121620
204549,Ray Austin,Director,72153
98842,Brad Sykes,Director,27739
98519,David S. Sterling,Producer,27739
66839,Philippe Lefebvre,Director,106685
1242875,Robert Lovenheim,Producer,60629
1055686,Anderson Lawler,Producer,20000
101448,Bob Cresse,Producer,28652
52850,Lina Esco,Director,295698
52850,Lina Esco,Producer,295698
52856,Hunter Richards,Producer,295698
997235,Jeff Newman,Director,292191
1097187,Maximilian Elfeldt,Director,292191
1199049,Anthony Silverston,Director,172391
1289604,Ana Lily Amirpour,Director,252171
1289604,Ana Lily Amirpour,Producer,252171
933587,Justin Begnaud,Producer,252171
1454381,Sina Sayyah,Producer,252171
557603,Ricardo Trogi,Director,30174
218933,Luk Wyns,Director,182528
85741,Deborah Adamson,Producer,20147
85742,Moses Edinborough,Producer,20147
85743,Justin Rodgers Hall,Producer,20147
85746,Kimber Rickabaugh,Producer,20147
92317,Spike Brandt,Director,32916
23683,Tony Cervone,Director,32916
1034358,Nancy Grant,Producer,265177
556172,J.C. Chandor,Producer,241239
1468519,Anna Gerb,Producer,241239
27149,Harold Lee Tichenor,Producer,2699
27150,Scot J. Kelly,Producer,2699
147729,Jessica Miller,Producer,253290
1288774,Cary Bell,Director,253290
1288774,Cary Bell,Producer,253290
1295724,Susan Grossman,Producer,253290
120669,Karl Mueller,Director,174678
1046160,Eli Bush,Producer,284296
967129,Brian Burgoyne,Producer,308571
1090613,Greg Carson,Director,311021
1065698,Norman McLaren,Producer,127817
1058278,Grant Munro,Director,246648
938768,Evelyn Lambart,Director,218658
1108581,Leila Djansi,Director,255496
39779,Peter Collinson,Producer,40210
231869,Andrius Paulavičius,Producer,190469
482258,Donatas Simukauskas,Producer,190469
1154471,Daiva Jovaisiene,Producer,190469
1401016,Asta Liukaityte,Producer,190469
81082,Travis Oates,Director,294308
1144600,Carl W. Lucas,Producer,294308
1575275,Alan Trever,Producer,294308
12714,Zack Ward,Producer,294308
198375,Maury Dexter,Director,292063
25141,Paul Seydor,Director,61086
7130,Scott Alexander,Producer,87093
7131,Larry Karaszewski,Producer,87093
17633,Rob Marshall,Producer,224141
1255687,John DeLuca,Producer,224141
1350318,Gabriele Silvestri,Producer,285532
1052172,Galliano Juso,Producer,61925
88623,Jim Stenstrum,Director,17681
235430,Timo Tjahjanto,Producer,171846
235432,Kimo Stamboel,Director,171846
1004571,Takuji Ushiyama,Producer,171846
1353149,Shinjiro Nishimura,Producer,171846
1079305,José Val del Omar,Director,125150
1400942,Mairzee Almas,Director,312497
139651,Nick Copus,Director,312497
166461,Stephen Williams,Director,312497
73383,Frank Van Passel,Director,85336
1120544,Marie Van Innis,Producer,85336
1227353,William P. D'Angelo,Producer,293380
588736,Matt Wolf,Director,174309
228944,Steven Churchill,Producer,59169
228945,Sean Gleason,Producer,59169
112593,Gary Binkow,Director,34515
1004042,Barry Ehrmann,Producer,34515
1449451,Anthony Williams,Director,34515
1788798,Jeremy Cowdrey,Producer,180951
64171,James Hayman,Director,46127
941438,Michael Storey,Director,42309
949743,David Doerksen,Producer,42309
1301381,Jim O'Grady,Producer,42309
60316,Caroline Levy,Producer,267863
1096336,Dirk Hagen,Director,132936
1096338,John Orland,Producer,132936
1328747,Robert Denny,Director,274985
583517,David Dietl,Director,212503
1434401,Alexander Bickenbach,Producer,212503
1434402,Manuel Bickenbach,Producer,212503
1434403,Khaled Kaissar,Producer,212503
517851,Yoav Potash,Producer,142119
1116303,Shira Potash,Director,142119
1116303,Shira Potash,Producer,142119
985904,Angus MacLachlan,Director,261820
1746667,Zack Clark,Producer,120605
123367,Tuukka Temonen,Director,307113
60046,Tim Garrick,Director,259018
139864,Paul Schibli,Director,13759
